PK;NOMBRE;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADAX;COORDENADAY;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
4606802;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Chamberí;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación dotada totalmente con medidas de accesibilidad y supresión de barreras en materia de discapacidad física y orgánica, visual y auditiva.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.    Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi;Metro: Cuatro Caminos (líneas 1, 2, 6)  Bus: 3, 37, 45, 66, 124, 127, 128, 149, F, Circular;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=499b8aa6bd91f010VgnVCM1000000b205a0aRCRD;REINA VICTORIA;AVENIDA;V;7;;MADRID;MADRID;28003;VALLEHERMOSO;CHAMBERI;440338;4477782;40,44668323;-3,704836343;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
4618663;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Ciudad Lineal;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación dotada totalmente con medidas de accesibilidad y supresión de barreras en materia de discapacidad física y orgánica, visual y auditiva.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés y rumano.   Horario de atención en lengua de signos:  de 9 a 17 horas   Zona wifi;Metro: Ciudad Lineal (línea 5)  Bus: 4 , 38 , 48 , 70 , 77 , 105 , 109;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=50eb8aa6bd91f010VgnVCM1000000b205a0aRCRD;HERMANOS GARCIA NOBLEJAS;CALLE;V;14;;MADRID;MADRID;28037;PUEBLO NUEVO;CIUDAD LINEAL;446081;4476551;40,4359777;-3,637024481;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
4679597;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Fuencarral - El Pardo;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas   Zona wifi;Metro: Barrio del Pilar (línea 9), Peñagrande (línea 7)  Bus: 49 , 83 , 126 , 128 , 132 , 137;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eb0c8aa6bd91f010VgnVCM1000000b205a0aRCRD;MONFORTE DE LEMOS;AVENIDA;V;40;;MADRID;MADRID;28029;EL PILAR;FUENCARRAL-EL PARDO;439943;4481321;40,47852634;-3,709841173;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
4706011;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Hortaleza;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés y árabe.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi;Bus: 9 , 72 , 73;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a8c8aa6bd91f010VgnVCM1000000b205a0aRCRD;CANILLAS;CARRETERA;V;2;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;444396;4479562;40,46299114;-3,657154277;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
4724726;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Latina;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés, chino mandarín, rumano y árabe.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi;Metro: Aluche (línea 5)  Bus: 17 , 139 , H , 121 , 131 , 155  Renfe: Fanjul , Aluche;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8bcc8aa6bd91f010VgnVCM1000000b205a0aRCRD;GENERAL FANJUL;AVENIDA;V;2;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;435243;4470971;40,38493635;-3,764230286;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
4815493;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Moncloa - Aravaca;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.    Horario de atención en otros idiomas:  de 9 a 14 horas,  se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas   Zona Wifi;Metro: Moncloa (líneas 3, 6)  Bus: 1 , 16 , 44 , 61 , 82 , 83 , 132 , 133 , 160 , 161 , 162 , A, C1;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1d6607151bcf3110VgnVCM1000000b205a0aRCRD;MONCLOA;PLAZA;V;1;;MADRID;MADRID;28008;ARGUELLES;MONCLOA-ARAVACA;439138;4476517;40,43519138;-3,718876324;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
4997526;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Moratalaz;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona Wifi;Metro: Pavones (línea 9)  Bus: 8 , 20 , 71 , 100 , 140 , 142 , 144;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7e5d8aa6bd91f010VgnVCM1000000b205a0aRCRD;FUENTE CARRANTONA;CALLE;V;8;;MADRID;MADRID;28030;PAVONES;MORATALAZ;446062;4472402;40,39859981;-3,636895936;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
5262382;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Puente de Vallecas;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés, chino mandarín, rumano y árabe.   Horario de atención en lengua de signos : de 9 a 17 horas   Zona wifi;Metro: Nueva Numancia (línea 1), Puente de Vallecas (línea 1)  Bus: 10 , 24 , 54 , 57 , 58 , 111 , 310 , 410;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ced8aa6bd91f010VgnVCM1000000b205a0aRCRD;ALBUFERA;AVENIDA;V;42;;MADRID;MADRID;28038;SAN DIEGO;PUENTE DE VALLECAS;443562;4472203;40,39664109;-3,666336151;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
5321993;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Retiro;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi .;Metro: Pacífico (líneas 1, 6)  Bus: 8 , 10 , 24 , 37 , 54 , 56 , 57 , 141;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a74e8aa6bd91f010VgnVCM1000000b205a0aRCRD;CIUDAD DE BARCELONA;AVENIDA;V;162;Entrada por el edificio nuevo de la Junta de distrito de Retiro.;MADRID;MADRID;28007;PACIFICO;RETIRO;442637;4472845;40,40236126;-3,677293175;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
5498725;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Salamanca;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.    Horario de atención en lengua de signos:  de 9 a 17 horas   Zona wifi;Metro: Velázquez (línea 4), Serrano (línea 4)  Bus: 1 , 9 , 19 , 21 , 51 , 53 , 74 , 89;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c3ae8aa6bd91f010VgnVCM1000000b205a0aRCRD;VELAZQUEZ;CALLE;V;52;;MADRID;MADRID;28001;RECOLETOS;SALAMANCA;442109;4475620;40,42732327;-3,683768008;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
5620158;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de San Blas - Canillejas;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés y rumano.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi;Metro: Las Musas  Bus: 38 , 48 ,140;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e2fe8aa6bd91f010VgnVCM1000000b205a0aRCRD;ARCENTALES;AVENIDA;V;28;;MADRID;MADRID;28022;ROSAS;SAN BLAS-CANILLEJAS;448404;4476368;40,43447679;-3,609621954;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
5627235;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Tetuán;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación dotada totalmente con medidas de accesibilidad y supresión de barreras en materia de discapacidad física y orgánica, visual y auditiva.    Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi;Metro: Valdeacederas (línea 1)  Bus: 49, 66, 124;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=567c1b7dd5621110VgnVCM2000000c205a0aRCRD;SIMANCAS;CALLE;V;6;;MADRID;MADRID;28029;ALMENARA;TETUAN;441270;4479887;40,46571246;-3,69404181;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
5627254;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Usera;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés, chino mandarín y árabe.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi;Bus: 6 , 47 , 60 , 78 , 81 , 247;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf6f8aa6bd91f010VgnVCM1000000b205a0aRCRD;RAFAELA YBARRA;AVENIDA;V;41;;MADRID;MADRID;28026;PRADOLONGO;USERA;439780;4470653;40,38241253;-3,710751575;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
5727898;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Vicálvaro;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés y rumano.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi;Metro: San Cipriano (línea9)  Bus: 4 , 100 , 106 , 130;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1eef8aa6bd91f010VgnVCM1000000b205a0aRCRD;DON ANTONIO DE ANDRES;PLAZA;V;18;;MADRID;MADRID;28032;CASCO HISTORICO VICALVARO;VICALVARO;448688;4472791;40,40227048;-3,605984533;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
5768564;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Villa de Vallecas;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.   .;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés, rumano y árabe.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi;Metro: Villa de Vallecas (línea 1)  Bus: 54 , 58 , 103 , 130 , 142 , 143;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e308aa6bd91f010VgnVCM1000000b205a0aRCRD;FEDERICO GARCIA LORCA;PASEO;V;12;;MADRID;MADRID;28031;CASCO HISTORICO VALLECAS;VILLA DE VALLECAS;447357;4470206;40,37889982;-3,621454786;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
5912581;Oficina de Atención a la Ciudadanía. Línea Madrid. Distrito de Villaverde;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés, francés y rumano   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi;Bus: 22 , 76 , 86 , 130 , 131  Renfe: Puente Alcocer;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69a08aa6bd91f010VgnVCM1000000b205a0aRCRD;ARROYO BUENO;CALLE;V;53;;MADRID;MADRID;28021;SAN ANDRES;VILLAVERDE;439712;4466933;40,34889585;-3,711200309;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
5975465;Oficina de Atención a la Ciudadanía. Línea Madrid. Numancia;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación dotada totalmente con medidas de accesibilidad y supresión de barreras en materia de discapacidad física y orgánica, visual y auditiva. Lengua de signos española de 9 a 15 horas.   Horario de atención en otros idiomas:  de 9 a 14 horas,  se atiende también inglés y francés.   Zona wifi;Metro: Puente de Vallecas (línea 1), Nueva Numancia (línea 1)  Bus: 37 , 54 , 57 , 58 , 111 , 113 , 136 , 141;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7978b5ddd36cf110VgnVCM2000000c205a0aRCRD;MONTE OLIVETI;CALLE;V;14;;MADRID;MADRID;28038;NUMANCIA;PUENTE DE VALLECAS;443501;4472339;40,39786211;-3,667066993;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
6017747;Oficina de Atención a la Ciudadanía. Línea Madrid. Sanchinarro;Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y mes de agosto (de lunes a viernes) de 8:30 a 14 horas.  Mes de julio de lunes a jueves de 8:30 a 15 horas y viernes de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Instalación accesible para personas con discapacidad.   Horario de atención en otros idiomas:  de 9 a 14 horas, se atiende también inglés y francés.   Horario de atención en lengua de signos:  de 9 a 17 horas.   Zona wifi   .;Metro :  Blasco Ibáñez (línea 1)  Bus :  174;Consulte las oficinas de Línea Madrid;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c2b3f5ae13d60110VgnVCM2000000c205a0aRCRD;PRINCESA DE EBOLI;CALLE;V;29;En el Centro Cultural Sanchinarro;MADRID;MADRID;28050;VALDEFUENTES;HORTALEZA;444571;4482605;40,49041563;-3,655356752;;;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
6166665;Oficina de Atención Integral al Contribuyente. Calle Hierro, 27 (Legazpi);Laborables de lunes a jueves de 8:30 a 17 horas.  Viernes laborables, y meses de julio y agosto (de lunes a viernes) de 8:30 a 14 horas.  Dias 24 y 31 de diciembre, cerrado.  Los sábados no hay abierto ningún registro.;Oficina de atención tributaria presencial al contribuyente  en las siguientes materias:   Tributos:    Impuesto sobre Actividades Económicas.  Impuesto sobre Bienes Inmuebles.  Impuesto sobre Incremento del Valor de los Terrenos de Naturaleza Urbana:  Información general del impuesto.  Cuantificación del importe a petición del interesado.  Cumplimentación del documento cobratorio de autoliquidación.  Presentación de las declaraciones del impuesto sin cuota a ingresar.   Se atenderá exclusivamente con   cita previa  : Se solicitará una cita por Escritura. Con carácter general, se elaborarán   proyectos conjuntos  . Excepcionalmente, cuando en la escritura de la transmisión se reflejen varios sujetos pasivos, los proyectos serán   individuales  , siempre que se haya solicitado tantas citas como proyectos a elaborar y se persone al menos uno de los sujetos pasivos aportando la correspondiente autorización expresa y fotocopia del   DNI   de los demás sujetos. En función de la complejidad y laboriosidad del proyecto y de la afluencia de contribuyentes en la sala, se valorará por los responsables de la   OAIC   la confección del proyecto como trabajo interno o su remisión al Servicio Gestor del Impuesto.       Impuesto sobre Vehículos de Tracción Mecánica.  Tasas.  Precios públicos.  Solicitud de certificación para empresas de estar al corriente de pago de los impuestos municipales.  Aplazamiento y/o Fraccionamiento de deudas en periodo voluntario:  Altas de solicitud  con las siguientes excepciones :  Deudas tributarias inferiores a 300 euros.  Autoliquidaciones (ejemplos: Plusvalía Municipal, Impuesto sobre Vehículos de Tracción mecánica....).  Liquidaciones de Inspección tributaria.  Deudas no tributarias (ejemplos: sanciones impuestas por los servicios de Madrid Salud, sanciones del Área de Salud Seguridad y Emergencias, ingresos no tributarios de las Juntas Municipales de Distrito...).           En estas excepciones, y siempre que el contribuyente lo desee, solicitará el aplazamiento o fraccionamiento de sus deudas en periodo voluntario mediante el correspondiente impreso en cualquiera de las oficinas de Registro del Ayuntamiento de Madrid, incluidos los registros de cualquiera de las    OAIC  .     Duplicados de calendarios de pagos concedidos.  Modificar la cuenta corriente y el domicilio fiscal de los expedientes de deudas aplazadas/fraccionadas.  Información del estado de tramitación de los aplazamientos/fraccionamientos solicitados. Deberá aportarse la solicitud presentada.       Cuando el vencimiento del periodo voluntario de pago vaya a finalizar y el contribuyente solo pueda obtener cita previa con posterioridad a este vencimiento, deberá presentar su solicitud en cualquiera de las oficinas de Registro del Ayuntamiento de Madrid, incluidos los registros de cualquiera de las    OAIC   , para aportarla el día de la cita .     Aplazamiento y/o fraccionamiento de deudas en periodo ejecutivo:     Información del trámite de solicitud de aplazamientos fraccionamientos de deudas en periodo ejecutivo y del estado de tramitación de los ya solicitados.    El aplazamiento /fraccionamiento de deudas en periodo ejecutivo requerirá la presentación de la solicitud mediante el correspondiente impreso en cualquiera de las oficinas de Registro del Ayuntamiento de Madrid, incluidos los registros de cualquiera de las OAIC.      Punto de Información Catastral.  Se prestan los siguientes servicios:   Consulta libre y certificación electrónica de datos catastrales no protegidos y de cartografía digital.  Consulta y certificación electrónica para los titulares catastrales de los datos protegidos, relativos a los bienes inmuebles de su titularidad.  Certificación negativa de bienes inmuebles o de la circunstancia de no figurar como titular catastral, relativa al propio solicitante.       La consulta se hace dentro del ámbito nacional, es decir, afecta a todo el catastro español excepto el de los territorios con régimen foral propio.    Notificación electrónica de los expedientes catastrales, siempre y cuando el interesado acuda con la clave de acceso que le ha sido previamente remitido. Cuando el expediente catastral se refiera a inmuebles radicados en el municipio de Madrid podrá acudir a cualquiera de las cinco  OAIC , si el inmueble radica fuera del municipio de Madrid, se atenderá exclusivamente en las oficinas situadas en la calle Ramón Power 24, Hierro 27 o Alcalá 45.    Según la normativa catastral  no podrán atenderse en el Punto de Información Catastral  y, por tanto, deberán acudir a la Gerencia del Catastro las solicitudes de quienes se amparen en alguno de los supuestos de interés legítimo y directo establecidos en el artículo 53 del  Texto Refundido de la Ley del Catastro Inmobiliario  (titulares catastrales de las parcelas colindantes, titulares o cotitulares de derechos de trascendencia real o de arrendamiento o aparcería que recaigan sobre los bienes inmuebles inscritos en el Catastro, y herederos o sucesores respecto a los bienes inmuebles del causante o transmitente).   Oficina de registro : facultada para recoger escritos dirigidos a cualquier órgano administrativo, ya sea de la Administración General del Estado, de la Administración Autonómica o de la Administración Local.   Zona wifi;Metro:  Legazpi, Arganzuela-Planetario   Bus:  6 , 8 , 18 , 19 , 22 , 45 , 47 , 59 , 62 , 76 , 78 , 79 , 85 , 86 , 88 , 123 , 148   Renfe:  Méndez Álvaro;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e25edf836af01210VgnVCM2000000c205a0aRCRD;HIERRO;CALLE;V;27;;MADRID;MADRID;28045;LEGAZPI;ARGANZUELA;441505;4471551;40,39062532;-3,69051327;Información general y cita previa: 010 (desde fuera del municipio de Madrid 915 298 210);;;/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasMunicipalesRegistro; 
